Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
43226,"New Theories of Discourse: Laclau, Mouffe and Zizek",Jacob Torfing,"Torfing, Jacob",,"=""0631195580""","=""9780631195580""",4,3.69,Wiley-Blackwell,Paperback,356,1999,1999,2018/04/01,2022/10/01,"books-i-own, paperback, english","books-i-own (#370), paperback (#355), english (#67)",read,,,,1,0
16069107,Tschai: De Waanzinnige Planeet,Jack Vance,"Vance, Jack","Erik Zwierd, Mark Carpentier Alting","=""9029020768""","=""""",4,4.25,Meulenhoff,Paperback,647,1986,1968,2022/04/18,2022/09/29,"books-i-own, paperback, dutch","books-i-own (#358), paperback (#343), dutch (#24)",read,,,,1,0
1879,The History of Sexuality 1: The Will to Knowledge,Michel Foucault,"Foucault, Michel",,"=""0140268685""","=""9780140268683""",5,4.02,Penguin,Paperback,168,1998,1976,2017/02/01,2022/10/01,"books-i-own, paperback, english","books-i-own (#477), paperback (#459), english (#23)",read,,,,1,0
1385825,Course in General Linguistics,Ferdinand de Saussure,"Saussure, Ferdinand de",Wade Baskin,"=""0070165246""","=""9780070165243""",4,3.96,Columbia University Press,Paperback,336,2011,1916,2018/04/01,2022/09/29,"books-i-own, paperback, english","books-i-own (#353), paperback (#334), english (#72)",read,,,,1,0
58085267,Different: Gender Through the Eyes of a Primatologist,Frans de Waal,"Waal, Frans de",,"=""1324007109""","=""9781324007104""",3,4.16,W. W. Norton & Company,Hardcover,408,2022,2022,2022/07/04,2022/07/04,"audiobook, english","audiobook (#63), english (#330)",read,"Biology explains more of human gender differences than we think. Gender as a spectrum ""running smoothly from feminine to masculine and all sorts of mixtures between."" Entertaining and clear style. Some interesting observations and a valuable addition to the debate, but overall scattered and lacking a convincing/satisfying conclusion. Muddy definitions of biology, male, female.",,,1,0
51071328,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",,"=""""","=""""",4,3.87,Wordsworth Editions,Paperback,311,1993,1859,2021/02/15,2022/10/03,"audiobook, books-i-own, double, english, paperback","audiobook (#102), books-i-own (#611), double (#10), english (#385), paperback (#556)",read,,,,1,0
18,"The Ultimate Hitchhiker's Guide (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,"Adams, Douglas",,"=""0517149257""","=""9780517149256""",5,4.38,Wings Books,Hardcover,817,1996,1996,2022/10/03,2022/09/26,"books-i-own, hardcover, english","books-i-own (#268), hardcover (#26), english (#372)",read,,,,1,0
822733,The Trial,Franz Kafka,"Kafka, Franz",Idris Parry,"=""0141182903""","=""9780141182902""",5,3.95,Penguin Modern Classics,Paperback,178,2000,1925,2019/01/07,2022/09/24,"books-i-own, paperback, audiobook, english","books-i-own (#96), paperback (#31), audiobook (#101), english (#384)",read,,,,1,0
8317486,The End of Your World,Adyashanti,"Adyashanti, Adyashanti",,"=""1591797799""","=""9781591797791""",5,4.28,Sounds True,Paperback,218,2008,2004,2020/07/20,2022/09/24,"paperback, books-i-own, english, audiobook","paperback (#108), books-i-own (#559), english (#226), audiobook (#100)",read,,,,1,0
493212,Propaganda,Edward L. Bernays,"Bernays, Edward L.",Mark Crispin Miller,"=""0970312598""","=""9780970312594""",4,3.75,Ig Publishing,Paperback,168,2004,1928,2020/10/26,2020/10/26,"audiobook, english, books-i-own, paperback","audiobook (#17), english (#291), books-i-own (#608), paperback (#553)",read,,,,1,0
57597554,On Writing: A Memoir of the Craft,Stephen        King,"King, Stephen",,"=""1444723251""","=""9781444723250""",4,4.34,Hodder and Stoughton,Paperback,383,2020,2000,2020/11/16,2022/09/25,"paperback, books-i-own, english, audiobook","paperback (#207), books-i-own (#544), english (#156), audiobook (#99)",read,,,,1,0
11856441,De mens en zijn symbolen,C.G. Jung,"Jung, C.G.","Joseph L. Henderson, Jolande Jacobi, Aniela Jaffé, E. Camerling, A.J. Blits, John    Freeman, N.-L. von Franz","=""9060690389""","=""9789060690383""",0,4.19,Lemniscaat,Paperback,368,1973,1964,,2022/09/29,"to-read, books-i-own, dutch, paperback","to-read (#69), books-i-own (#607), dutch (#139), paperback (#552)",to-read,,,,0,0
528669,Laughable Loves (Writers from the Other Europe),Milan Kundera,"Kundera, Milan","Philip Roth, Suzanne Rappaport","=""0140040447""","=""9780140040449""",3,3.82,Penguin Books,Paperback,242,1975,1970,2021/10/25,2022/09/29,"paperback, books-i-own, english","paperback (#327), books-i-own (#535), english (#76)",read,,,,1,0
34374571,F**k It: The Ultimate Spiritual Way,John C. Parkin,"Parkin, John C.",,"=""1781802963""","=""9781781802960""",2,3.43,Hay House UK,Paperback,777,2014,2007,2021/10/04,2022/10/01,"books-i-own, paperback, english, audiobook","books-i-own (#390), paperback (#376), english (#58), audiobook (#97)",read,,,,1,0
1816082,Een schitterend gebrek,Arthur Japin,"Japin, Arthur",,"=""9029563354""","=""9789029563352""",3,3.96,Uitgeverij De Arbeiderspers,Paperback,239,2010,2003,2022/05/09,2022/05/09,"audiobook, dutch, books-i-own, paperback","audiobook (#21), dutch (#97), books-i-own (#603), paperback (#548)",read,,,,1,0
7432826,Dorsvloer vol confetti,Franca Treur,"Treur, Franca",,"=""9044610236""","=""9789044610239""",3,3.20,Prometheus,Paperback,220,2009,2009,2021/06/28,2021/06/28,"audiobook, dutch, books-i-own, paperback","audiobook (#40), dutch (#106), books-i-own (#602), paperback (#547)",read,,,,1,0
16122383,De donkere kamer van Damokles,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9059651790""","=""9789059651791""",4,3.80,Stichting Collectieve Propaganda van het Nederlandse Boek,Paperback,319,2012,1958,2021/09/13,2022/09/24,"paperback, books-i-own, dutch","paperback (#60), books-i-own (#567), dutch (#79)",read,,,,1,0
8728243,De donkere kamer van Damokles,Willem Frederik Hermans,"Hermans, Willem Frederik",,"=""9028201025""","=""9789028201026""",4,3.80,G.A. van Oorschot,Paperback,335,1994,1958,2021/09/13,2022/09/24,"paperback, books-i-own, double, dutch","paperback (#55), books-i-own (#600), double (#9), dutch (#134)",read,,,,1,0
12655124,De Kleine Johannes,Frederik van Eeden,"Eeden, Frederik van",,"=""""","=""""",5,3.42,Querido,Paperback,160,1991,1885,2020/10/12,2020/10/12,"books-i-own, dutch, paperback, double","books-i-own (#7), dutch (#107), paperback (#543), double (#8)",read,,,,1,0
8433218,Civilization and its Discontents,Sigmund Freud,"Freud, Sigmund","Peter Gay, James Strachey, Christopher Hitchens","=""0393304515""","=""9780393304510""",4,3.80,W. W. Norton & Company,Paperback,158,2010,1930,2019/12/09,2022/09/25,"paperback, books-i-own, english, audiobook","paperback (#167), books-i-own (#549), english (#184), audiobook (#94)",read,,,,1,0
41221634,Bullshit Jobs: A Theory,David Graeber,"Graeber, David",,"=""0141983477""","=""9780141983479""",5,4.03,Penguin Books,Paperback,359,2019,2018,2022/01/10,2022/09/25,"books-i-own, paperback, english, audiobook","books-i-own (#234), paperback (#218), english (#145), audiobook (#93)",read,,,,1,0
9844495,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",Richard  Maxwell,"=""0141196904""","=""9780141196909""",4,3.87,Penguin Classics,Hardcover,489,2011,1859,2021/02/15,2022/09/24,"hardcover, books-i-own, english, double","hardcover (#1), books-i-own (#584), english (#252), double (#7)",read,,,,1,0
38724709,Histoire de la sexualité IV: Les aveux de la chair,Michel Foucault,"Foucault, Michel",,"=""2072700345""","=""9782072700347""",0,3.95,Éditions Gallimard,Paperback,448,2018,2018,,2022/10/01,"books-i-own, french, paperback, owned-not-reading","books-i-own (#488), french (#3), paperback (#468), owned-not-reading (#9)",owned-not-reading,,,,0,0
10928036,An Enquiry Concerning the Principles of Morals,David Hume,"Hume, David",,"=""1449531164""","=""9781449531164""",0,3.99,CreateSpace Independent Publishing Platform,Paperback,128,2009,1751,,2022/10/01,"books-i-own, paperback, owned-not-reading, english","books-i-own (#459), paperback (#442), owned-not-reading (#8), english (#378)",owned-not-reading,,,,0,0
1028689,Freedom of Expression in Islam (Fundamental Rights and Liberties in Islam),Mohammad Hashim Kamali,"Kamali, Mohammad Hashim",,"=""0946621608""","=""9780946621606""",0,4.31,Islamic Texts Society,Paperback,350,1997,1996,,2022/10/01,"books-i-own, paperback, owned-not-reading, english","books-i-own (#449), paperback (#432), owned-not-reading (#7), english (#379)",owned-not-reading,,,,0,0
7788023,Sartre,Martin Suhr,"Suhr, Martin",,"=""9056375016""","=""9789056375010""",0,3.16,Lemniscaat,Paperback,207,2003,2001,,2022/09/29,"books-i-own, paperback, owned-not-reading, english","books-i-own (#354), paperback (#335), owned-not-reading (#5), english (#380)",owned-not-reading,,,,0,0
27638064,The Clipper's Handbook: Harvesting The Emerald Triangle,Kelly Bond,"Bond, Kelly",,"=""1507899734""","=""9781507899731""",0,3.67,CreateSpace Independent Publishing Platform,Paperback,242,2015,,,2022/09/29,"books-i-own, paperback, owned-not-reading, english","books-i-own (#352), paperback (#333), owned-not-reading (#4), english (#381)",owned-not-reading,,,,0,0
60226472,Enten-Eller (Bind 1),Søren Kierkegaard,"Kierkegaard, Søren",Victor Eremita,"=""""","=""""",0,4.33,Gyldendal,Hardcover,438,1982,,,2022/09/28,"books-i-own, hardcover, owned-not-reading, danish","books-i-own (#334), hardcover (#37), owned-not-reading (#3), danish (#18)",owned-not-reading,,,,0,0
10479307,Marias mirakel: Roman,Majbritte Ulrikkeholm,"Ulrikkeholm, Majbritte",,"=""8759511095""","=""9788759511091""",0,3.31,Lindhardt og Ringhof,Paperback,274,1999,1999,,2022/09/28,"books-i-own, hardcover, paperback, owned-not-reading, danish","books-i-own (#333), hardcover (#36), paperback (#316), owned-not-reading (#2), danish (#19)",owned-not-reading,,,,0,0
9398575,Een groot denkraam,Marten Toonder,"Toonder, Marten",,"=""9023404122""","=""9789023404125""",4,4.05,De Bezige Bij,Paperback,245,1972,1972,2022/10/02,2022/09/21,"books-i-own, paperback, dutch","books-i-own (#272), paperback (#257), dutch (#132)",read,,,,1,0
6055009,The Plague of Fantasies (The Essential Zizek),Slavoj Žižek,"Žižek, Slavoj",,"=""1844673030""","=""9781844673032""",0,3.98,Verso,Paperback,320,2009,1997,,2022/09/25,"books-i-own, paperback, currently-reading, english","books-i-own (#191), paperback (#162), currently-reading (#6), english (#374)",currently-reading,,,,1,0
134575,"Laboratory Life: The Construction of Scientific Facts, 2nd Edition",Bruno Latour,"Latour, Bruno","Steve Woolgar, Jonas Salk","=""069102832X""","=""9780691028323""",0,3.90,Princeton University Press,Paperback,296,1986,1979,,2022/09/25,"books-i-own, paperback, currently-reading, english","books-i-own (#216), paperback (#195), currently-reading (#7), english (#373)",currently-reading,,,,1,0
39728820,Against Creativity,Oli Mould,"Mould, Oli",,"=""1786636476""","=""9781786636478""",0,3.64,Verso,Kindle Edition,256,2018,,,2022/09/21,"currently-reading, books-i-own, paperback, english","currently-reading (#4), books-i-own (#271), paperback (#256), english (#371)",currently-reading,,,,1,0
49095589,The Case Against Reality: How Evolution Hid the Truth from Our Eyes,Donald D. Hoffman,"Hoffman, Donald D.",,"=""0141983418""","=""9780141983417""",0,3.87,Penguin Books Ltd,Paperback,250,2020,,,2022/08/21,"books-i-own, currently-reading, paperback, english","books-i-own (#5), currently-reading (#5), paperback (#258), english (#370)",currently-reading,,,,1,0
8085463,De Golbertons,F. Bordewijk,"Bordewijk, F.",,"=""""","=""""",0,3.57,Nijgh & Van Ditmar,Hardcover,248,1965,1965,,2022/07/20,"currently-reading, books-i-own, hardcover, paperback, dutch","currently-reading (#2), books-i-own (#273), hardcover (#27), paperback (#259), dutch (#131)",currently-reading,,,,2,0
45551456,Capital Is Dead. Is This Something Worse?,McKenzie Wark,"Wark, McKenzie",,"=""8178873530""","=""9781788735308""",0,3.51,Verso Books,Paperback,208,2019,2019,,2022/07/20,"currently-reading, books-i-own, paperback, english","currently-reading (#1), books-i-own (#274), paperback (#260), english (#369)",currently-reading,,,,1,0
30971646,The Essential Poet's Glossary,Edward Hirsch,"Hirsch, Edward",,"=""0544931238""","=""9780544931237""",0,4.40,Ecco,Paperback,400,2017,,,2022/09/27,"books-i-own, paperback, currently-reading, english","books-i-own (#277), paperback (#262), currently-reading (#8), english (#367)",currently-reading,,,,1,0
427278,The Waste Land and Other Poems,T.S. Eliot,"Eliot, T.S.",Frank Kermode,"=""014243731X""","=""9780142437315""",0,4.22,Penguin Classics,Paperback,108,2003,1922,,2022/09/27,"books-i-own, paperback, currently-reading, english","books-i-own (#287), paperback (#272), currently-reading (#10), english (#366)",currently-reading,,,,1,0
54850188,The Elements of Style,William Strunk Jr.,"Jr., William Strunk","E.B. White, Roger Angell","=""020530902X""","=""9780205309023""",0,4.18,Longman,Paperback,105,2002,1918,,2022/09/27,"books-i-own, paperback, currently-reading, english","books-i-own (#316), paperback (#301), currently-reading (#11), english (#364)",currently-reading,,,,1,0
35711770,TUPILAK,Birte Haagen,"Haagen, Birte",,"=""8799270145""","=""9788799270149""",0,3.00,Tinok,Paperback,96,2014,,,2022/09/29,"books-i-own, paperback, currently-reading, english","books-i-own (#341), paperback (#321), currently-reading (#13), english (#361)",currently-reading,,,,1,0
59840798,The Golden Bough,James George Frazer,"Frazer, James George",George Stocking,"=""""","=""""",0,4.02,,Kindle Edition,938,,1890,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#375), paperback (#360), currently-reading (#15), english (#360)",currently-reading,,,,1,0
31785,The Will to Power,Friedrich Nietzsche,"Nietzsche, Friedrich","Walter Kaufmann, R.J. Hollingdale","=""0394704371""","=""9780394704371""",0,4.06,Vintage Books,Paperback,575,2011,1901,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#382), paperback (#367), currently-reading (#16), english (#358)",currently-reading,,,,1,0
17213967,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis",,"=""""","=""9786073104920""",0,4.41,Debolsillo,Paperback,219,2011,1944,,2022/10/01,"books-i-own, paperback, currently-reading, spanish","books-i-own (#384), paperback (#370), currently-reading (#17), spanish (#5)",currently-reading,,,,1,0
167493,Writing and Difference,Jacques Derrida,"Derrida, Jacques",,"=""0415253837""","=""9780415253833""",4,4.00,Routledge,Paperback,480,2001,1967,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#468), paperback (#450), currently-reading (#18), english (#355)",currently-reading,,,,1,0
643485,Homo Academicus,Pierre Bourdieu,"Bourdieu, Pierre",,"=""0804717982""","=""9780804717984""",0,4.04,Stanford University Press,Paperback,370,1990,1984,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#472), paperback (#454), currently-reading (#19), english (#354)",currently-reading,,,,1,0
6162801,"Security, Territory, Population: Lectures at the Collège de France, 1977-1978",Michel Foucault,"Foucault, Michel","François Ewald, Alessandro Fontana, Arnold I. Davidson, Graham Burchell, Michel Senellart","=""0312203608""","=""9780312203603""",0,4.27,Picador,Paperback,464,2009,2004,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#473), paperback (#455), currently-reading (#20), english (#353)",currently-reading,,,,1,0
6334744,Major Works: Selected Philosophical Writings (Harper Perennial Modern Thought),Ludwig Wittgenstein,"Wittgenstein, Ludwig",,"=""0061550248""","=""9780061550249""",4,4.31,Harper Perennial Modern Classics,Paperback,448,2009,2009,2022/10/01,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#474), paperback (#456), currently-reading (#21), english (#352)",currently-reading,,,,2,0
85826,Homo Sacer: Sovereign Power and Bare Life,Giorgio Agamben,"Agamben, Giorgio",Daniel Heller-Roazen,"=""0804732183""","=""9780804732185""",0,4.06,Stanford University Press,Paperback,208,1998,1994,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#478), paperback (#460), currently-reading (#22), english (#351)",currently-reading,,,,1,0
142721,The Birth of the Clinic: An Archaeology of Medical Perception,Michel Foucault,"Foucault, Michel",,"=""0415307724""","=""9780415307727""",0,3.96,Routledge,Paperback,288,2003,1963,,2022/10/01,"books-i-own, paperback, currently-reading, double, english","books-i-own (#479), paperback (#461), currently-reading (#23), double (#5), english (#350)",currently-reading,,,,1,0
12030484,Religion for Atheists: A Non-Believer's Guide to the Uses of Religion,Alain de Botton,"Botton, Alain de",,"=""0771025971""","=""9780771025976""",3,3.66,Signal,Hardcover,320,2012,2011,2022/10/02,2022/10/01,"books-i-own, hardcover, english","books-i-own (#492), hardcover (#56), english (#349)",read,"What atheists could get out of organized religion. Accessible style. Some interesting thoughts, kinda boring and preachy overall.",,,1,0
333552,The Book of Jerry Falwell: Fundamentalist Language and Politics.,Susan Friend Harding,"Harding, Susan Friend",,"=""0691089582""","=""9780691089584""",0,3.85,Princeton University Press,Paperback,352,2001,2000,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#493), paperback (#472), currently-reading (#24), english (#348)",currently-reading,,,,1,0
29849558,Zelf schrijver worden,Gerard Reve,"Reve, Gerard",,"=""9012082420""","=""""",0,3.83,SDU,,88,1995,1986,,2022/10/01,"books-i-own, paperback, currently-reading, dutch","books-i-own (#504), paperback (#483), currently-reading (#26), dutch (#128)",currently-reading,,,,1,0
295000,Cutting Through Spiritual Materialism,Chögyam Trungpa,"Trungpa, Chögyam",,"=""1570629579""","=""9781570629570""",0,4.22,Shambhala,Paperback,272,2002,1973,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#517), paperback (#496), currently-reading (#27), english (#347)",currently-reading,,,,1,0
37970904,Werk van Heere Heeresma,Heere Heeresma,"Heeresma, Heere",,"=""""","=""""",0,4.00,Contact,Paperback,302,1971,,,2022/10/01,"books-i-own, paperback, currently-reading, dutch","books-i-own (#522), paperback (#501), currently-reading (#28), dutch (#127)",currently-reading,,,,1,0
6520987,The Bhagavad Gita,Krishna-Dwaipayana Vyasa,"Vyasa, Krishna-Dwaipayana",William J. Johnson,"=""0199538123""","=""9780199538126""",0,4.19,Oxford University Press,Paperback,128,2009,-400,,2022/10/01,"books-i-own, paperback, currently-reading, english","books-i-own (#527), paperback (#505), currently-reading (#29), english (#345)",currently-reading,,,,1,0
28439001,De kleine Covey,Jan Kuipers,"Kuipers, Jan",Ben Tiggelaar,"=""9047008901""","=""9789047008903""",2,3.47,Business Contact,Hardcover,80,2015,,2021/09/06,2021/09/06,"audiobook, dutch","audiobook (#88), dutch (#125)",read,,,,1,0
54110568,"Every Memory Deserves Respect: EMDR, the Proven Trauma Therapy with the Power to Heal",Michael    Baldwin,"Baldwin, Michael",Deborah Korn,"=""1523511427""","=""9781523511426""",4,4.32,Workman Publishing Company,Paperback,304,2021,2021,2022/04/04,2022/04/04,"audiobook, english","audiobook (#87), english (#344)",read,,,,1,0
43885946,The Crypto Book,Siam Kidd,"Kidd, Siam",,"=""1473693322""","=""9781473693326""",3,3.41,Teach Yourself,Paperback,224,2022,,2020/12/14,2020/12/14,"audiobook, english","audiobook (#86), english (#343)",read,,,,1,0
46019734,Denken over economie,Bas Haring,"Haring, Bas",,"=""9085301831""","=""9789085301837""",4,4.36,Home-Academy,Audiobook,,2019,,2022/02/14,2022/02/14,"audiobook, dutch","audiobook (#85), dutch (#124)",read,,,,1,0
56870089,Kukuru,Giel Beelen,"Beelen, Giel",,"=""9021580608""","=""9789021580609""",1,3.40,Kosmos Uitgevers,Paperback,63,2021,2021,2021/03/15,2021/03/15,"audiobook, dutch","audiobook (#84), dutch (#123)",read,,,,1,0
29579,"Foundation (Foundation, #1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803719""","=""9780553803716""",4,4.17,Bantam,Hardcover,244,2004,1951,2021/10/18,2021/10/18,"audiobook, english","audiobook (#83), english (#342)",read,,,,1,0
28512671,"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are",Seth Stephens-Davidowitz,"Stephens-Davidowitz, Seth",Steven Pinker,"=""0062390856""","=""9780062390851""",4,3.91,Dey Street Books,Hardcover,338,2017,2017,2022/07/11,2022/07/11,"audiobook, english","audiobook (#82), english (#341)",read,,,,1,0
49398668,Nederlandse Geschiedenis,Luc Panhuysen,"Panhuysen, Luc","Herman Pleij, Leendert Louwe Kooijmans, Henk F.K. van Nierop, Niek van Sas, Piet de Groot","=""908993023X""","=""9789089930231""",2,3.46,,Audiobook,0,2012,,2020/03/02,2020/03/02,"audiobook, dutch","audiobook (#81), dutch (#122)",read,,,,1,0
60218644,De zeven vinkjes: hoe mannen zoals ik de baas spelen,Joris Luyendijk,"Luyendijk, Joris",,"=""9493256677""","=""9789493256675""",4,3.62,Pluim,Paperback,200,2022,2022,2022/03/28,2022/03/28,"audiobook, dutch","audiobook (#80), dutch (#121)",read,,,,1,0
53838525,Een klein land met verre uithoeken. Ongelijke kansen in veranderend Nederland,Floor Milikowski,"Milikowski, Floor",,"=""9045038846""","=""9789045038841""",3,3.42,Atlas Contact,Paperback,296,2020,,2021/02/01,2021/02/01,"audiobook, dutch","audiobook (#79), dutch (#120)",read,,,,1,0
22364646,De consequenties,Niña Weijers,"Weijers, Niña",,"=""9025442927""","=""9789025442927""",3,3.43,Atlas Contact,Paperback,288,2014,2014,2020/12/21,2020/12/21,"audiobook, dutch","audiobook (#78), dutch (#119)",read,,,,1,0
338474,Freud & Jung: A Dual Introduction,Anthony Stevens,"Stevens, Anthony",Anthony Storr,"=""0760709394""","=""9780760709399""",3,3.91,Barnes & Noble Books,Hardcover,138,1998,1998,2020/10/19,2020/10/19,"audiobook, english","audiobook (#77), english (#340)",read,,,,1,0
15815598,"Big Data: A Revolution That Will Transform How We Live, Work, and Think",Viktor Mayer-Schönberger,"Mayer-Schönberger, Viktor",Kenneth Cukier,"=""0544002695""","=""9780544002692""",2,3.69,Houghton Mifflin Harcourt,Hardcover,242,2013,2013,2022/01/01,2022/07/20,"audiobook, english","audiobook (#76), english (#339)",read,,,,1,0
2596311,"City of the Chasch (Planet of Adventure, #1)",Jack Vance,"Vance, Jack",,"=""0312940432""","=""9780312940430""",4,3.79,Bluejay,Paperback,200,1986,1968,2022/04/11,2022/04/11,"audiobook, english","audiobook (#75), english (#338)",read,,,,1,0
1554,"Oedipus Rex  (The Theban Plays, #1)",Sophocles,"Sophocles, Sophocles","J.E. Thomas, Elizabeth Osborne","=""1580495931""","=""9781580495936""",3,3.72,Prestwick House Inc,Paperback,75,2004,-429,2020/01/27,2020/01/27,"audiobook, english","audiobook (#74), english (#337)",read,,,,1,0
33295251,"A Mind At Home With Itself: How Asking Four Questions Can Free Your Mind, Open Your Heart, and Turn Your World Around",Byron Katie,"Katie, Byron",Stephen Mitchell,"=""1846045347""","=""9781846045349""",5,4.09,Harper Collins,Hardcover,336,2017,2017,2020/07/27,2020/07/27,"audiobook, english","audiobook (#72), english (#335)",read,,,,1,0
57682122,De Kleine Freud,Arthur Eaton,"Eaton, Arthur",,"=""""","=""""",3,3.68,atlas contact,Hardcover,59,2020,,2022/01/31,2022/01/31,"audiobook, dutch","audiobook (#71), dutch (#118)",read,,,,1,0
45168480,Hoe gaan we dit uitleggen: Onze toekomst op een steeds warmere aarde,Jelmer Mommers,"Mommers, Jelmer",,"=""9082942143""","=""9789082942149""",3,4.22,De Correspondent,Paperback,237,2019,2019,2021/03/22,2021/03/22,"audiobook, dutch","audiobook (#70), dutch (#117)",read,,,,1,0
2414039,"Servants of the Wankh (Planet of Adventure, #2)",Jack Vance,"Vance, Jack",,"=""0879974672""","=""9780879974671""",4,3.91,DAW,Mass Market Paperback,157,1979,1969,2022/04/11,2022/04/11,"audiobook, english","audiobook (#69), english (#334)",read,,,,1,0
1917715,"The Pnume (Planet of Adventure, #4)",Jack Vance,"Vance, Jack",,"=""0441669026""","=""9780441669028""",4,4.00,Ace Books,Mass Market Paperback,156,1970,1969,2022/04/18,2022/04/18,"audiobook, english","audiobook (#68), english (#333)",read,,,,1,0
57797674,I Came All This Way to Meet You: Writing Myself Home,Jami Attenberg,"Attenberg, Jami",,"=""0063039796""","=""9780063039797""",4,3.70,Ecco,Hardcover,272,2022,2022,2022/04/25,2022/04/25,"audiobook, english","audiobook (#67), english (#332)",read,,,,1,0
60725495,Nu is het aan ons,Eva Rovers,"Rovers, Eva",,"=""9493254097""","=""9789493254091""",2,3.96,De Correspondent,Paperback,192,2022,,2022/05/16,2022/05/16,"audiobook, dutch","audiobook (#66), dutch (#116)",read,,,,1,0
784173,World Music: A Very Short Introduction,Philip V. Bohlman,"Bohlman, Philip V.",,"=""0192854291""","=""9780192854292""",1,3.14,Oxford University Press,Paperback,144,2002,2002,2022/05/16,2022/05/16,"audiobook, english","audiobook (#65), english (#331)",read,,,,1,0
55698027,Hoe vind je zélf dat het gaat?,Japke-d. Bouma,"Bouma, Japke-d.",,"=""9400406908""","=""9789400406902""",2,3.32,,Paperback,302,2020,2020,2022/06/20,2022/06/20,"audiobook, dutch","audiobook (#64), dutch (#115)",read,,,,1,0
54849822,This Is Not Normal: The Politics of Everyday Expectations,Cass R. Sunstein,"Sunstein, Cass R.",,"=""0300253508""","=""9780300253504""",3,3.58,Yale University Press,Hardcover,208,2021,2021,2022/07/18,2022/07/18,"audiobook, english","audiobook (#62), english (#329)",read,,,,1,0
17375,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,"Feynman, Richard P.",,"=""0465023940""","=""9780465023943""",3,3.98,Basic Books,Paperback,144,2005,1998,2022/03/28,2022/03/28,"audiobook, english","audiobook (#61), english (#328)",read,,,,1,0
23442159,Verlichting in de liefde,Paul Smit,"Smit, Paul",,"=""9491411233""","=""9789491411236""",2,3.72,Samsara,Hardcover,178,2014,2014,2022/03/21,2022/03/21,"audiobook, dutch","audiobook (#60), dutch (#114)",read,,,,1,0
35491422,Dingen die je alleen ziet als je er de tijd voor neemt,Haemin Sunim,"Sunim, Haemin",Hennie Volkers,"=""9022581128""","=""9789022581124""",3,4.03,Boekerij,Hardcover,280,2017,2012,2022/03/21,2022/03/21,"audiobook, english","audiobook (#59), english (#327)",read,,,,1,0
10127008,Self-Compassion: The Proven Power of Being Kind to Yourself,Kristin Neff,"Neff, Kristin",,"=""0061733512""","=""9780061733512""",4,4.14,William Morrow,Hardcover,320,2011,2011,2022/03/14,2022/03/14,"audiobook, english","audiobook (#58), english (#326)",read,,,,1,0
57818562,Maar dat mag je niet zeggen: De nieuwe generatie radicaal- en extreemrechts in Nederland,Nikki Sterkenburg,"Sterkenburg, Nikki",,"=""9493168816""","=""9789493168817""",3,3.73,Das Mag,Paperback,248,2021,2021,2022/03/07,2022/03/07,"audiobook, dutch","audiobook (#57), dutch (#113)",read,,,,1,0
41571759,Conscious: A Brief Guide to the Fundamental Mystery of the Mind,Annaka Harris,"Harris, Annaka",,"=""0062906712""","=""9780062906717""",2,3.83,Harper,Hardcover,144,2019,2019,2021/03/08,2021/03/08,"audiobook, english","audiobook (#56), english (#325)",read,,,,1,0
8913250,The School for Husbands & The Imaginary Cuckold,Molière,"Molière, Molière","Richard Wilbur, Brian Bedford, Emily Bergl, Dakin Matthews","=""1580817734""","=""9781580817738""",4,3.85,,,,,1992,2021/01/18,2021/01/18,"audiobook, english","audiobook (#55), english (#324)",read,,,,1,0
1451403,Turks Fruit,Jan Wolkers,"Wolkers, Jan",,"=""9029067357""","=""9789029067355""",5,3.61,Meulenhoff,Paperback,189,2005,1969,2020/12/07,2020/12/07,"audiobook, dutch","audiobook (#54), dutch (#112)",read,,,,1,0
1358991,Blokken,F. Bordewijk,"Bordewijk, F.",,"=""""","=""""",3,3.31,,,39,,1931,2020/12/28,2020/12/28,"audiobook, dutch","audiobook (#53), dutch (#111)",read,,,,1,0
